Date,Recip_County,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct
7/12/21,Cortland County,0 ,"22,780","22,780",1 ,"21,600 ",1 ,"6,461 ",1 ,1 ,"24,086 ",1 ,"24,086 ",1 ,"22,792 ",1 ,"6,814 ",1 
7/12/21,Delaware County,0 ,"20,297","20,297",1 ,"19,671 ",1 ,"7,450 ",1 ,1 ,"21,725 ",0 ,"21,724 ",1 ,"20,994 ",1 ,"7,946 ",1 
7/12/21,Dutchess County,1 ,"158,051","158,045",1 ,"150,888 ",1 ,"42,989 ",1 ,1 ,"171,590 ",1 ,"171,579 ",1 ,"162,851 ",1 ,"45,996 ",1 
7/12/21,Erie County,1 ,"504,626","504,617",1 ,"480,079 ",1 ,"137,140 ",1 ,1 ,"540,440 ",1 ,"540,396 ",1 ,"511,892 ",1 ,"145,030 ",1 
7/12/21,Essex County,1 ,"22,124","22,124",1 ,"21,076 ",1 ,"7,064 ",1 ,1 ,"23,161 ",1 ,"23,161 ",1 ,"21,981 ",1 ,"7,298 ",1 
7/12/21,Franklin County,1 ,"25,516","25,515",1 ,"24,226 ",1 ,"7,443 ",1 ,1 ,"26,864 ",1 ,"26,859 ",1 ,"25,411 ",1 ,"7,653 ",1 
7/12/21,Fulton County,0 ,"22,846","22,846",0 ,"22,030 ",1 ,"7,569 ",1 ,1 ,"24,033 ",0 ,"24,030 ",1 ,"23,117 ",1 ,"7,878 ",1 
7/12/21,Genesee County,0 ,"27,244","27,244",1 ,"26,309 ",1 ,"8,843 ",1 ,1 ,"28,983 ",1 ,"28,983 ",1 ,"27,903 ",1 ,"9,391 ",1 
7/12/21,Greene County,0 ,"23,099","23,098",1 ,"22,168 ",1 ,"7,861 ",1 ,1 ,"25,155 ",1 ,"25,153 ",1 ,"24,089 ",1 ,"8,475 ",1 
7/12/21,Hamilton County,1 ,"3,281","3,281",1 ,"3,201 ",1 ,"1,392 ",1 ,1 ,"3,540 ",1 ,"3,540 ",1 ,"3,448 ",1 ,"1,493 ",1 
7/12/21,Herkimer County,0 ,"28,309","28,308",1 ,"27,152 ",1 ,"10,009 ",1 ,1 ,"29,999 ",0 ,"29,998 ",1 ,"28,637 ",1 ,"10,447 ",1 
7/12/21,Jefferson County,1 ,"58,990","58,990",1 ,"56,479 ",1 ,"13,656 ",1 ,1 ,"69,582 ",1 ,"69,582 ",1 ,"66,637 ",1 ,"14,158 ",1 
7/12/21,Kings County,0 ,"1,172,969","1,172,885",1 ,"1,130,226 ",1 ,"230,889 ",1 ,1 ,"1,315,361 ",1 ,"1,315,175 ",1 ,"1,260,133 ",1 ,"256,707 ",1 
7/12/21,Lewis County,0 ,"10,757","10,755",0 ,"10,335 ",1 ,"3,805 ",1 ,1 ,"11,179 ",0 ,"11,177 ",1 ,"10,707 ",1 ,"3,898 ",1 
7/12/21,Livingston County,0 ,"30,339","30,338",1 ,"28,882 ",1 ,"9,627 ",1 ,1 ,"32,080 ",1 ,"32,079 ",1 ,"30,447 ",1 ,"10,022 ",1 
7/12/21,Madison County,1 ,"35,559","35,559",1 ,"33,684 ",1 ,"9,999 ",1 ,1 ,"37,663 ",1 ,"37,661 ",1 ,"35,537 ",1 ,"10,517 ",1 
7/12/21,Monroe County,1 ,"429,237","429,226",1 ,"406,618 ",1 ,"114,718 ",1 ,1 ,"451,619 ",1 ,"451,595 ",1 ,"425,972 ",1 ,"119,473 ",1 
7/12/21,Montgomery County,1 ,"25,652","25,652",1 ,"24,605 ",1 ,"8,700 ",1 ,1 ,"27,166 ",1 ,"27,163 ",1 ,"25,940 ",1 ,"9,076 ",1 
7/12/21,Nassau County,1 ,"814,453","814,423",1 ,"773,107 ",1 ,"210,897 ",1 ,1 ,"900,264 ",1 ,"900,153 ",1 ,"848,827 ",1 ,"229,235 ",1 
7/12/21,New York County,1 ,"1,037,454","1,037,385",1 ,"1,002,202 ",1 ,"208,975 ",1 ,1 ,"1,162,447 ",1 ,"1,162,320 ",1 ,"1,116,802 ",1 ,"229,337 ",1 
7/12/21,Niagara County,1 ,"110,146","110,145",1 ,"105,482 ",1 ,"33,121 ",1 ,1 ,"117,494 ",1 ,"117,492 ",1 ,"112,162 ",1 ,"35,142 ",1 
7/12/21,Oneida County,0 ,"111,824","111,822",1 ,"106,819 ",1 ,"34,769 ",1 ,1 ,"119,070 ",1 ,"119,066 ",1 ,"113,323 ",1 ,"36,706 ",1 
7/12/21,Onondaga County,1 ,"275,459","275,442",1 ,"260,097 ",1 ,"70,079 ",1 ,1 ,"290,846 ",1 ,"290,801 ",1 ,"273,827 ",1 ,"73,571 ",1 
7/12/21,Ontario County,1 ,"62,070","62,070",1 ,"58,552 ",1 ,"18,834 ",1 ,1 ,"64,958 ",1 ,"64,957 ",1 ,"61,025 ",1 ,"19,520 ",1 
7/12/21,Orange County,0 ,"187,583","187,580",1 ,"178,151 ",1 ,"43,523 ",1 ,1 ,"205,230 ",1 ,"205,211 ",1 ,"194,003 ",1 ,"46,536 ",1 
7/12/21,Orleans County,0 ,"17,335","17,335",0 ,"16,647 ",1 ,"5,563 ",1 ,1 ,"18,289 ",0 ,"18,288 ",1 ,"17,503 ",1 ,"5,750 ",1 
7/12/21,Oswego County,0 ,"55,390","55,388",1 ,"52,765 ",1 ,"15,642 ",1 ,1 ,"58,278 ",0 ,"58,273 ",1 ,"55,382 ",1 ,"16,318 ",1 
7/12/21,Otsego County,0 ,"29,475","29,475",1 ,"28,084 ",1 ,"9,868 ",1 ,1 ,"30,991 ",1 ,"30,991 ",1 ,"29,429 ",1 ,"10,379 ",1 
7/12/21,Putnam County,1 ,"55,633","55,631",1 ,"52,789 ",1 ,"13,933 ",1 ,1 ,"60,006 ",1 ,"60,002 ",1 ,"56,687 ",1 ,"14,880 ",1 
7/12/21,Queens County,1 ,"1,312,905","1,312,853",1 ,"1,259,393 ",1 ,"269,846 ",1 ,1 ,"1,477,177 ",1 ,"1,477,076 ",1 ,"1,407,516 ",1 ,"299,497 ",1 
7/12/21,Rensselaer County,1 ,"90,088","90,084",1 ,"85,692 ",1 ,"23,651 ",1 ,1 ,"95,709 ",1 ,"95,681 ",1 ,"90,764 ",1 ,"24,877 ",1 
7/12/21,Richmond County,0 ,"231,744","231,727",1 ,"223,177 ",1 ,"61,080 ",1 ,1 ,"254,119 ",1 ,"254,094 ",1 ,"243,302 ",1 ,"66,016 ",1 
7/12/21,Rockland County,0 ,"155,265","155,254",1 ,"146,779 ",1 ,"40,871 ",1 ,1 ,"169,127 ",1 ,"169,099 ",1 ,"159,017 ",1 ,"43,929 ",1 
7/12/21,Saratoga County,1 ,"148,136","148,132",1 ,"139,117 ",1 ,"37,901 ",1 ,1 ,"156,595 ",1 ,"156,588 ",1 ,"146,611 ",1 ,"40,040 ",1 
7/12/21,Schenectady County,1 ,"87,848","87,846",1 ,"82,849 ",1 ,"23,443 ",1 ,1 ,"93,557 ",1 ,"93,548 ",1 ,"87,834 ",1 ,"24,574 ",1 
7/12/21,Schoharie County,0 ,"13,992","13,992",1 ,"13,426 ",1 ,"4,914 ",1 ,1 ,"14,664 ",0 ,"14,664 ",1 ,"14,034 ",1 ,"5,117 ",1 
7/12/21,Schuyler County,1 ,"9,067","9,066",1 ,"8,757 ",1 ,"3,222 ",1 ,1 ,"9,542 ",1 ,"9,541 ",1 ,"9,190 ",1 ,"3,368 ",1 
7/12/21,Seneca County,0 ,"14,909","14,909",1 ,"14,166 ",1 ,"4,856 ",1 ,1 ,"15,724 ",0 ,"15,724 ",1 ,"14,907 ",1 ,"5,020 ",1 
7/12/21,St. Lawrence County,0 ,"52,457","52,456",1 ,"49,733 ",1 ,"15,403 ",1 ,1 ,"55,025 ",1 ,"55,021 ",1 ,"52,002 ",1 ,"15,806 ",1 
7/12/21,Steuben County,0 ,"44,166","44,166",1 ,"42,388 ",1 ,"14,448 ",1 ,1 ,"47,373 ",0 ,"47,370 ",1 ,"45,293 ",1 ,"15,377 ",1 
7/12/21,Suffolk County,1 ,"826,446","826,419",1 ,"792,666 ",1 ,"216,603 ",1 ,1 ,"896,387 ",1 ,"896,298 ",1 ,"854,972 ",1 ,"231,907 ",1 
7/12/21,Sullivan County,0 ,"34,171","34,167",1 ,"32,887 ",1 ,"10,399 ",1 ,1 ,"36,910 ",0 ,"36,904 ",1 ,"35,420 ",1 ,"11,056 ",1 
7/12/21,Tioga County,0 ,"23,082","23,082",1 ,"21,988 ",1 ,"7,593 ",1 ,1 ,"24,875 ",1 ,"24,874 ",1 ,"23,649 ",1 ,"8,070 ",1 
7/12/21,Tompkins County,1 ,"67,749","67,745",1 ,"64,443 ",1 ,"13,679 ",1 ,1 ,"71,963 ",1 ,"71,956 ",1 ,"68,328 ",1 ,"14,341 ",1 
7/12/21,Ulster County,1 ,"100,709","100,702",1 ,"96,189 ",1 ,"28,759 ",1 ,1 ,"108,430 ",1 ,"108,421 ",1 ,"102,989 ",1 ,"30,518 ",1 
7/12/21,Unknown County,0 ,"272,472","272,415",0 ,"269,733 ",0 ,"63,155 ",0 ,1 ,"350,878 ",0 ,"350,696 ",0 ,"346,292 ",0 ,"77,387 ",0 
7/12/21,Warren County,1 ,"40,687","40,687",1 ,"38,846 ",1 ,"12,927 ",1 ,1 ,"42,733 ",1 ,"42,731 ",1 ,"40,699 ",1 ,"13,499 ",1 
7/12/21,Washington County,1 ,"32,012","32,012",1 ,"30,698 ",1 ,"10,644 ",1 ,1 ,"33,950 ",1 ,"33,950 ",1 ,"32,478 ",1 ,"11,268 ",1 
7/12/21,Wayne County,0 ,"44,674","44,674",1 ,"42,613 ",1 ,"14,000 ",1 ,1 ,"47,002 ",1 ,"47,002 ",1 ,"44,632 ",1 ,"14,464 ",1 
7/12/21,Westchester County,1 ,"582,140","582,121",1 ,"541,448 ",1 ,"136,358 ",1 ,1 ,"634,811 ",1 ,"634,762 ",1 ,"587,580 ",1 ,"147,210 ",1 
7/12/21,Wyoming County,0 ,"16,262","16,261",0 ,"15,712 ",0 ,"5,520 ",1 ,1 ,"17,182 ",0 ,"17,180 ",0 ,"16,548 ",1 ,"5,784 ",1 
7/12/21,Yates County,0 ,"10,737","10,737",1 ,"10,337 ",1 ,"4,080 ",1 ,1 ,"11,382 ",0 ,"11,381 ",1 ,"10,919 ",1 ,"4,318 ",1 
7/13/21,Albany County,1 ,"184,587","184,581",1 ,"174,889 ",1 ,"46,331 ",1 ,1 ,"194,545 ",1 ,"194,533 ",1 ,"183,739 ",1 ,"48,216 ",1 
7/13/21,Allegany County,0 ,"15,416","15,414",0 ,"14,618 ",0 ,"5,474 ",1 ,1 ,"16,257 ",0 ,"16,255 ",0 ,"15,371 ",0 ,"5,678 ",1 
7/13/21,Bronx County,0 ,"619,116","619,056",1 ,"594,587 ",1 ,"135,497 ",1 ,1 ,"698,977 ",0 ,"698,887 ",1 ,"666,459 ",1 ,"148,045 ",1 
7/13/21,Broome County,1 ,"98,265","98,261",1 ,"93,840 ",1 ,"30,134 ",1 ,1 ,"103,400 ",1 ,"103,394 ",1 ,"98,430 ",1 ,"31,365 ",1 
7/13/21,Cattaraugus County,0 ,"32,988","32,985",1 ,"31,401 ",1 ,"11,193 ",1 ,1 ,"35,677 ",0 ,"35,673 ",1 ,"33,848 ",1 ,"11,971 ",1 
7/13/21,Cayuga County,0 ,"36,513","36,512",1 ,"34,712 ",1 ,"11,272 ",1 ,1 ,"38,415 ",1 ,"38,410 ",1 ,"36,401 ",1 ,"11,720 ",1 
7/13/21,Chautauqua County,0 ,"58,360","58,360",1 ,"55,720 ",1 ,"19,798 ",1 ,1 ,"62,978 ",0 ,"62,977 ",1 ,"60,044 ",1 ,"21,290 ",1 
7/13/21,Chemung County,0 ,"38,452","38,450",1 ,"36,622 ",1 ,"12,285 ",1 ,1 ,"41,120 ",0 ,"41,116 ",1 ,"39,010 ",1 ,"13,061 ",1 
7/13/21,Chenango County,0 ,"22,865","22,863",1 ,"21,986 ",1 ,"7,661 ",1 ,1 ,"24,393 ",1 ,"24,390 ",1 ,"23,362 ",1 ,"8,068 ",1 
7/13/21,Clinton County,1 ,"48,016","48,015",1 ,"45,611 ",1 ,"12,887 ",1 ,1 ,"49,859 ",1 ,"49,853 ",1 ,"47,211 ",1 ,"13,171 ",1 
7/13/21,Columbia County,1 ,"35,179","35,179",1 ,"33,691 ",1 ,"11,755 ",1 ,1 ,"37,677 ",1 ,"37,676 ",1 ,"35,943 ",1 ,"12,471 ",1 
7/13/21,Cortland County,0 ,"22,796","22,796",1 ,"21,610 ",1 ,"6,461 ",1 ,1 ,"24,093 ",1 ,"24,093 ",1 ,"22,797 ",1 ,"6,814 ",1 
7/13/21,Delaware County,0 ,"20,307","20,307",1 ,"19,681 ",1 ,"7,453 ",1 ,1 ,"21,738 ",0 ,"21,737 ",1 ,"21,007 ",1 ,"7,947 ",1 
7/13/21,Dutchess County,1 ,"158,145","158,139",1 ,"150,962 ",1 ,"42,997 ",1 ,1 ,"171,680 ",1 ,"171,669 ",1 ,"162,930 ",1 ,"46,007 ",1 
7/13/21,Erie County,1 ,"504,909","504,900",1 ,"480,306 ",1 ,"137,164 ",1 ,1 ,"540,696 ",1 ,"540,652 ",1 ,"512,092 ",1 ,"145,051 ",1 
7/13/21,Essex County,1 ,"22,132","22,132",1 ,"21,083 ",1 ,"7,064 ",1 ,1 ,"23,164 ",1 ,"23,164 ",1 ,"21,983 ",1 ,"7,298 ",1 
7/13/21,Franklin County,1 ,"25,527","25,526",1 ,"24,233 ",1 ,"7,443 ",1 ,1 ,"26,873 ",1 ,"26,868 ",1 ,"25,415 ",1 ,"7,654 ",1 
7/13/21,Fulton County,0 ,"22,866","22,866",0 ,"22,045 ",1 ,"7,571 ",1 ,1 ,"24,045 ",0 ,"24,042 ",1 ,"23,128 ",1 ,"7,880 ",1 
7/13/21,Genesee County,0 ,"27,257","27,257",1 ,"26,318 ",1 ,"8,845 ",1 ,1 ,"28,988 ",1 ,"28,988 ",1 ,"27,906 ",1 ,"9,392 ",1 
7/13/21,Greene County,0 ,"23,125","23,124",1 ,"22,191 ",1 ,"7,866 ",1 ,1 ,"25,184 ",1 ,"25,182 ",1 ,"24,113 ",1 ,"8,479 ",1 
7/13/21,Hamilton County,1 ,"3,283","3,283",1 ,"3,201 ",1 ,"1,392 ",1 ,1 ,"3,540 ",1 ,"3,540 ",1 ,"3,448 ",1 ,"1,493 ",1 
7/13/21,Herkimer County,0 ,"28,334","28,333",1 ,"27,167 ",1 ,"10,012 ",1 ,1 ,"30,018 ",0 ,"30,017 ",1 ,"28,653 ",1 ,"10,450 ",1 
7/13/21,Jefferson County,1 ,"59,052","59,052",1 ,"56,533 ",1 ,"13,659 ",1 ,1 ,"69,612 ",1 ,"69,612 ",1 ,"66,661 ",1 ,"14,164 ",1 
7/13/21,Kings County,0 ,"1,175,041","1,174,956",1 ,"1,131,945 ",1 ,"231,113 ",1 ,1 ,"1,317,274 ",1 ,"1,317,087 ",1 ,"1,261,743 ",1 ,"256,929 ",1 
7/13/21,Lewis County,0 ,"10,762","10,760",0 ,"10,339 ",1 ,"3,805 ",1 ,1 ,"11,185 ",0 ,"11,183 ",1 ,"10,711 ",1 ,"3,898 ",1 
7/13/21,Livingston County,0 ,"30,351","30,350",1 ,"28,891 ",1 ,"9,628 ",1 ,1 ,"32,095 ",1 ,"32,094 ",1 ,"30,462 ",1 ,"10,023 ",1 
7/13/21,Madison County,1 ,"35,577","35,577",1 ,"33,698 ",1 ,"10,002 ",1 ,1 ,"37,677 ",1 ,"37,675 ",1 ,"35,547 ",1 ,"10,519 ",1 
7/13/21,Monroe County,1 ,"429,559","429,547",1 ,"406,867 ",1 ,"114,730 ",1 ,1 ,"451,897 ",1 ,"451,873 ",1 ,"426,188 ",1 ,"119,498 ",1 
7/13/21,Montgomery County,1 ,"25,683","25,683",1 ,"24,634 ",1 ,"8,701 ",1 ,1 ,"27,183 ",1 ,"27,180 ",1 ,"25,953 ",1 ,"9,079 ",1 
7/13/21,Nassau County,1 ,"815,155","815,125",1 ,"773,693 ",1 ,"210,982 ",1 ,1 ,"901,058 ",1 ,"900,947 ",1 ,"849,463 ",1 ,"229,310 ",1 
7/13/21,New York County,1 ,"1,038,613","1,038,544",1 ,"1,003,250 ",1 ,"209,094 ",1 ,1 ,"1,163,800 ",1 ,"1,163,673 ",1 ,"1,117,967 ",1 ,"229,449 ",1 
7/13/21,Niagara County,1 ,"110,194","110,193",1 ,"105,521 ",1 ,"33,126 ",1 ,1 ,"117,530 ",1 ,"117,528 ",1 ,"112,189 ",1 ,"35,146 ",1 
7/13/21,Oneida County,0 ,"111,937","111,935",1 ,"106,908 ",1 ,"34,782 ",1 ,1 ,"119,166 ",1 ,"119,162 ",1 ,"113,388 ",1 ,"36,710 ",1 
7/13/21,Onondaga County,1 ,"275,691","275,674",1 ,"260,292 ",1 ,"70,104 ",1 ,1 ,"291,054 ",1 ,"291,009 ",1 ,"274,002 ",1 ,"73,580 ",1 
7/13/21,Ontario County,1 ,"62,106","62,106",1 ,"58,578 ",1 ,"18,835 ",1 ,1 ,"64,988 ",1 ,"64,987 ",1 ,"61,051 ",1 ,"19,523 ",1 
7/13/21,Orange County,0 ,"187,741","187,738",1 ,"178,282 ",1 ,"43,534 ",1 ,1 ,"205,383 ",1 ,"205,364 ",1 ,"194,123 ",1 ,"46,549 ",1 
7/13/21,Orleans County,0 ,"17,337","17,337",0 ,"16,649 ",1 ,"5,563 ",1 ,1 ,"18,291 ",0 ,"18,290 ",1 ,"17,505 ",1 ,"5,750 ",1 
7/13/21,Oswego County,0 ,"55,441","55,439",1 ,"52,810 ",1 ,"15,650 ",1 ,1 ,"58,313 ",0 ,"58,308 ",1 ,"55,414 ",1 ,"16,324 ",1 
7/13/21,Otsego County,0 ,"29,490","29,490",1 ,"28,097 ",1 ,"9,870 ",1 ,1 ,"30,998 ",1 ,"30,998 ",1 ,"29,436 ",1 ,"10,380 ",1 
7/13/21,Putnam County,1 ,"55,668","55,666",1 ,"52,817 ",1 ,"13,937 ",1 ,1 ,"60,041 ",1 ,"60,037 ",1 ,"56,714 ",1 ,"14,889 ",1 
7/13/21,Queens County,1 ,"1,315,464","1,315,411",1 ,"1,261,467 ",1 ,"270,068 ",1 ,1 ,"1,479,589 ",1 ,"1,479,488 ",1 ,"1,409,465 ",1 ,"299,694 ",1 
7/13/21,Rensselaer County,1 ,"90,172","90,168",1 ,"85,764 ",1 ,"23,666 ",1 ,1 ,"95,769 ",1 ,"95,741 ",1 ,"90,808 ",1 ,"24,888 ",1 
7/13/21,Richmond County,0 ,"232,088","232,071",1 ,"223,462 ",1 ,"61,107 ",1 ,1 ,"254,430 ",1 ,"254,405 ",1 ,"243,549 ",1 ,"66,041 ",1 
7/13/21,Rockland County,0 ,"155,441","155,430",1 ,"146,931 ",1 ,"40,881 ",1 ,1 ,"169,323 ",1 ,"169,295 ",1 ,"159,173 ",1 ,"43,945 ",1 
7/13/21,Saratoga County,1 ,"148,219","148,215",1 ,"139,183 ",1 ,"37,905 ",1 ,1 ,"156,695 ",1 ,"156,688 ",1 ,"146,688 ",1 ,"40,049 ",1 
7/13/21,Schenectady County,1 ,"87,926","87,924",1 ,"82,908 ",1 ,"23,449 ",1 ,1 ,"93,631 ",1 ,"93,622 ",1 ,"87,894 ",1 ,"24,584 ",1 
7/13/21,Schoharie County,0 ,"14,002","14,002",1 ,"13,434 ",1 ,"4,915 ",1 ,1 ,"14,673 ",0 ,"14,673 ",1 ,"14,041 ",1 ,"5,118 ",1 
7/13/21,Schuyler County,1 ,"9,075","9,074",1 ,"8,765 ",1 ,"3,225 ",1 ,1 ,"9,548 ",1 ,"9,547 ",1 ,"9,196 ",1 ,"3,368 ",1 
7/13/21,Seneca County,0 ,"14,917","14,917",1 ,"14,174 ",1 ,"4,858 ",1 ,1 ,"15,729 ",0 ,"15,729 ",1 ,"14,912 ",1 ,"5,021 ",1 
7/13/21,St. Lawrence County,0 ,"52,491","52,490",1 ,"49,760 ",1 ,"15,406 ",1 ,1 ,"55,054 ",1 ,"55,050 ",1 ,"52,025 ",1 ,"15,809 ",1 
7/13/21,Steuben County,0 ,"44,207","44,207",1 ,"42,420 ",1 ,"14,453 ",1 ,1 ,"47,402 ",0 ,"47,399 ",1 ,"45,317 ",1 ,"15,383 ",1 
7/13/21,Suffolk County,1 ,"827,214","827,187",1 ,"793,290 ",1 ,"216,693 ",1 ,1 ,"897,202 ",1 ,"897,112 ",1 ,"855,627 ",1 ,"231,987 ",1 
7/13/21,Sullivan County,0 ,"34,196","34,192",1 ,"32,908 ",1 ,"10,404 ",1 ,1 ,"36,941 ",0 ,"36,935 ",1 ,"35,446 ",1 ,"11,059 ",1 
7/13/21,Tioga County,0 ,"23,094","23,094",1 ,"22,000 ",1 ,"7,594 ",1 ,1 ,"24,884 ",1 ,"24,883 ",1 ,"23,658 ",1 ,"8,071 ",1 
7/13/21,Tompkins County,1 ,"67,782","67,778",1 ,"64,469 ",1 ,"13,682 ",1 ,1 ,"71,984 ",1 ,"71,977 ",1 ,"68,344 ",1 ,"14,344 ",1 
7/13/21,Ulster County,1 ,"100,761","100,754",1 ,"96,235 ",1 ,"28,762 ",1 ,1 ,"108,506 ",1 ,"108,497 ",1 ,"103,048 ",1 ,"30,523 ",1 
7/13/21,Unknown County,0 ,"272,841","272,784",0 ,"270,079 ",0 ,"63,194 ",0 ,1 ,"351,316 ",0 ,"351,134 ",0 ,"346,681 ",0 ,"77,419 ",0 
7/13/21,Warren County,1 ,"40,708","40,708",1 ,"38,866 ",1 ,"12,930 ",1 ,1 ,"42,747 ",1 ,"42,745 ",1 ,"40,708 ",1 ,"13,500 ",1 
7/13/21,Washington County,1 ,"32,039","32,039",1 ,"30,723 ",1 ,"10,645 ",1 ,1 ,"33,971 ",1 ,"33,971 ",1 ,"32,496 ",1 ,"11,269 ",1 
7/13/21,Wayne County,0 ,"44,720","44,720",1 ,"42,643 ",1 ,"14,001 ",1 ,1 ,"47,025 ",1 ,"47,025 ",1 ,"44,647 ",1 ,"14,467 ",1 
7/13/21,Westchester County,1 ,"582,723","582,704",1 ,"541,914 ",1 ,"136,418 ",1 ,1 ,"635,393 ",1 ,"635,344 ",1 ,"588,037 ",1 ,"147,280 ",1 
7/13/21,Wyoming County,0 ,"16,268","16,267",0 ,"15,717 ",0 ,"5,521 ",1 ,1 ,"17,186 ",0 ,"17,184 ",0 ,"16,552 ",1 ,"5,784 ",1 
7/13/21,Yates County,0 ,"10,743","10,743",1 ,"10,342 ",1 ,"4,081 ",1 ,1 ,"11,386 ",0 ,"11,385 ",1 ,"10,923 ",1 ,"4,319 ",1 
7/14/21,Albany County,1 ,"184,779","184,773",1 ,"175,043 ",1 ,"46,350 ",1 ,1 ,"194,715 ",1 ,"194,703 ",1 ,"183,878 ",1 ,"48,238 ",1 
7/14/21,Allegany County,0 ,"15,436","15,434",0 ,"14,636 ",0 ,"5,477 ",1 ,1 ,"16,275 ",0 ,"16,273 ",0 ,"15,388 ",0 ,"5,682 ",1 
7/14/21,Bronx County,0 ,"620,996","620,936",1 ,"596,212 ",1 ,"135,649 ",1 ,1 ,"700,868 ",0 ,"700,778 ",1 ,"668,064 ",1 ,"148,204 ",1 
7/14/21,Broome County,1 ,"98,368","98,364",1 ,"93,932 ",1 ,"30,153 ",1 ,1 ,"103,489 ",1 ,"103,483 ",1 ,"98,504 ",1 ,"31,379 ",1 
7/14/21,Cattaraugus County,0 ,"33,019","33,016",1 ,"31,427 ",1 ,"11,199 ",1 ,1 ,"35,705 ",0 ,"35,701 ",1 ,"33,873 ",1 ,"11,978 ",1 
7/14/21,Cayuga County,0 ,"36,538","36,537",1 ,"34,734 ",1 ,"11,274 ",1 ,1 ,"38,438 ",1 ,"38,433 ",1 ,"36,423 ",1 ,"11,728 ",1 
7/14/21,Chautauqua County,0 ,"58,412","58,412",1 ,"55,762 ",1 ,"19,804 ",1 ,1 ,"63,033 ",0 ,"63,032 ",1 ,"60,083 ",1 ,"21,296 ",1 
7/14/21,Chemung County,0 ,"38,536","38,534",1 ,"36,682 ",1 ,"12,292 ",1 ,1 ,"41,177 ",0 ,"41,173 ",1 ,"39,059 ",1 ,"13,073 ",1 
7/14/21,Chenango County,0 ,"22,898","22,896",1 ,"22,014 ",1 ,"7,662 ",1 ,1 ,"24,410 ",1 ,"24,407 ",1 ,"23,379 ",1 ,"8,071 ",1 
7/14/21,Clinton County,1 ,"48,065","48,064",1 ,"45,646 ",1 ,"12,891 ",1 ,1 ,"49,885 ",1 ,"49,879 ",1 ,"47,232 ",1 ,"13,175 ",1 
7/14/21,Columbia County,1 ,"35,217","35,217",1 ,"33,721 ",1 ,"11,759 ",1 ,1 ,"37,720 ",1 ,"37,719 ",1 ,"35,977 ",1 ,"12,473 ",1 
7/14/21,Cortland County,0 ,"22,821","22,821",1 ,"21,633 ",1 ,"6,463 ",1 ,1 ,"24,114 ",1 ,"24,114 ",1 ,"22,818 ",1 ,"6,815 ",1 
7/14/21,Delaware County,0 ,"20,329","20,329",1 ,"19,696 ",1 ,"7,456 ",1 ,1 ,"21,756 ",0 ,"21,755 ",1 ,"21,021 ",1 ,"7,948 ",1 
7/14/21,Dutchess County,1 ,"158,367","158,361",1 ,"151,137 ",1 ,"43,015 ",1 ,1 ,"171,914 ",1 ,"171,903 ",1 ,"163,093 ",1 ,"46,023 ",1 
7/14/21,Erie County,1 ,"505,355","505,346",1 ,"480,622 ",1 ,"137,204 ",1 ,1 ,"541,302 ",1 ,"541,258 ",1 ,"512,607 ",1 ,"145,109 ",1 
7/14/21,Essex County,1 ,"22,145","22,145",1 ,"21,092 ",1 ,"7,066 ",1 ,1 ,"23,180 ",1 ,"23,180 ",1 ,"21,995 ",1 ,"7,301 ",1 
7/14/21,Franklin County,1 ,"25,551","25,550",1 ,"24,252 ",1 ,"7,447 ",1 ,1 ,"26,886 ",1 ,"26,881 ",1 ,"25,424 ",1 ,"7,655 ",1 
7/14/21,Fulton County,0 ,"22,888","22,888",0 ,"22,065 ",1 ,"7,573 ",1 ,1 ,"24,080 ",0 ,"24,077 ",1 ,"23,148 ",1 ,"7,881 ",1 
7/14/21,Genesee County,0 ,"27,270","27,270",1 ,"26,329 ",1 ,"8,846 ",1 ,1 ,"29,009 ",1 ,"29,009 ",1 ,"27,922 ",1 ,"9,396 ",1 
7/14/21,Greene County,0 ,"23,152","23,151",1 ,"22,215 ",1 ,"7,870 ",1 ,1 ,"25,207 ",1 ,"25,205 ",1 ,"24,134 ",1 ,"8,482 ",1 
7/14/21,Hamilton County,1 ,"3,286","3,286",1 ,"3,204 ",1 ,"1,393 ",1 ,1 ,"3,542 ",1 ,"3,542 ",1 ,"3,450 ",1 ,"1,494 ",1 
7/14/21,Herkimer County,0 ,"28,397","28,396",1 ,"27,212 ",1 ,"10,017 ",1 ,1 ,"30,051 ",0 ,"30,050 ",1 ,"28,680 ",1 ,"10,454 ",1 
7/14/21,Jefferson County,1 ,"59,117","59,117",1 ,"56,589 ",1 ,"13,663 ",1 ,1 ,"69,670 ",1 ,"69,670 ",1 ,"66,715 ",1 ,"14,171 ",1 
